Customer ID,Customer Name,Segment,City,State,Country,Region,Gender,Age,Education,Marital Status,Order ID,Order Date,Months,Ship Mode,Product Category,Product,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Browsing Time (min),Like,Share,Add to Cart
EN-00105,Sexton Sorensen,Consumer,Izmir,Izmir,Turkey,EMEA,Female,26,Master,Married,AU-2024-105,2023/8/15,Mar,First Class,Auto & Accessories,Bike Tyres,$72.00 ,4,0.03,$18.00 ,$1.80 ,High,27.5,1,0,0
ER-00106,Coleman Bremer,Consumer,Yaounde,Centre,Cameroon,Africa,Male,28,Bachelor,Married,AU-2024-106,2024/9/22,Sep,First Class,Auto & Accessories,Car Mat,$54.00 ,5,0.01,$10.80 ,$1.10 ,Critical,16.9,0,0,1
TZ-00107,Maxwell Katz,Consumer,Santander,Cantabria,Spain,South,Male,27,Master,Married,AU-2024-107,2024/1/15,Nov,First Class,Auto & Accessories,Car Seat Covers,$114.00 ,2,0.02,$29.40 ,$2.90 ,Critical,9,1,1,1
IN-00108,Love Grinstein,Consumer,Cangzhou,Hebei,China,North Asia,Male,49,Doctorate,Married,AU-2024-108,2024/5/15,Jul,First Class,Auto & Accessories,Car Pillow & Neck Rest,$231.00 ,3,0.02,$137.10 ,$13.70 ,Critical,22.9,1,1,1
AS-00109,Porter Cazamias,Consumer,Shanghai,Shanghai,China,North Asia,Female,46,Doctorate,Single,AU-2024-109,2024/4/25,Apr,First Class,Auto & Accessories,Car Media Players,$140.00 ,4,0.03,$43.20 ,$4.30 ,Medium,19.8,1,0,0
NE-00110,Cobb Kane,Consumer,León,León,Nicaragua,Central,Female,23,Associate Degree,Married,AU-2024-110,2022/8/27,Aug,First Class,Auto & Accessories,Car Speakers,$211.00 ,3,0.05,$99.40 ,$9.90 ,Critical,10.4,0,1,0
ER-0046,Russo Webber,Consumer,Everett,Massachusetts,United States,East,Male,19,High School,Single,AU-2024-111,2022/10/15,Jun,First Class,Auto & Accessories,Car Body Covers,$117.00 ,5,0.05,$7.80 ,$0.80 ,Critical,4.1,1,1,1
LL-00112,Hancock O'Brill,Consumer,Port Elizabeth,Eastern Cape,South Africa,Africa,Female,24,Associate Degree,Married,AU-2024-112,2023/10/15,Feb,First Class,Auto & Accessories,Car & Bike Care,$118.00 ,3,0.01,$34.50 ,$3.40 ,Medium,38.2,0,0,0
SH-0036,Bond Overcash,Consumer,Graz,Styria,Austria,Central,Male,54,Doctorate,Married,AU-2024-113,2024/4/15,Nov,First Class,Auto & Accessories,Tyre,$250.00 ,5,0.01,$157.50 ,$15.80 ,High,25.7,1,1,1
PO-00114,Graham Cacioppo,Home Office,Cambridge,England,United Kingdom,North,Male,35,Bachelor,Married,AU-2024-114,2024/11/22,Nov,First Class,Auto & Accessories,Bike Tyres,$72.00 ,2,0.03,$36.00 ,$3.60 ,High,18.6,1,0,1
ZO-00115,Fox D'Ascenzo,Home Office,Munster,Lower Saxony,Germany,Central,Male,26,Bachelor,Married,AU-2024-115,2023/10/15,Oct,First Class,Auto & Accessories,Car Mat,$54.00 ,4,0.02,$13.50 ,$1.40 ,High,16.1,0,0,1
CK-00116,Barnett Garverick,Home Office,Gyula,Bekes,Hungary,EMEA,Male,59,Doctorate,Married,AU-2024-116,2024/7/15,Jun,First Class,Auto & Accessories,Car Seat Covers,$114.00 ,5,0.05,$5.50 ,$0.60 ,High,21.6,0,0,0
EN-0093,Gardner Craven,Consumer,Managua,Managua,Nicaragua,Central,Male,37,Master,Married,AU-2024-117,2022/12/25,Dec,First Class,Auto & Accessories,Car Pillow & Neck Rest,$231.00 ,4,0.02,$132.50 ,$13.30 ,Critical,15,0,0,0
RI-00118,Ayala Molinari,Consumer,Turin,Piedmont,Italy,,Male,37,Master,Married,AU-2024-118,2022/8/16,Aug,First Class,Auto & Accessories,Car Media Players,$140.00 ,1,0.04,$54.40 ,$5.40 ,High,9.9,1,1,1
IS-00119,Parrish Preis,Home Office,Barcelona,Catalonia,Spain,South,Male,20,High School,Single,AU-2024-119,2023/9/15,Jul,First Class,Auto & Accessories,Car Speakers,$211.00 ,3,0.04,$105.70 ,$10.60 ,High,7.8,0,0,0
LL-00120,Dominguez Norvell,Consumer,Clermont-Ferrand,Auvergne,France,Central,Female,52,Doctorate,Married,AU-2024-120,2024/8/15,Jun,First Class,Auto & Accessories,Car Body Covers,$117.00 ,5,0.01,$31.20 ,$3.10 ,Critical,8.7,0,0,0
OS-00121,Browning Staavos,Corporate,San Francisco,California,United States,West,Female,19,High School,Single,AU-2024-121,2024/11/15,Nov,First Class,Auto & Accessories,Car & Bike Care,$118.00 ,5,0.03,$20.30 ,$2.00 ,High,4.5,0,1,0
LL-0079,Gibson Carroll,Consumer,Kuala Lumpur,Kuala Lumpur,Malaysia,Southeast Asia,Male,27,Associate Degree,Married,AU-2024-122,2024/6/26,Jun,First Class,Auto & Accessories,Tyre,$250.00 ,4,0.05,$120.00 ,$12.00 ,High,10.6,1,1,1
IS-00123,Saunders Kotsonis,Consumer,Kuala Lumpur,Kuala Lumpur,Malaysia,Southeast Asia,Female,36,Doctorate,Married,AU-2024-123,2024/10/13,Oct,First Class,Auto & Accessories,Bike Tyres,$72.00 ,4,0.03,$18.00 ,$1.80 ,Critical,18.2,1,0,0
ST-00124,Bullock Prost,Consumer,Perth,Western Australia,Australia,Oceania,Female,33,Master,Married,AU-2024-124,2022/1/27,Jan,First Class,Auto & Accessories,Car Mat,$54.00 ,1,0.01,$54.00 ,$5.40 ,High,13.9,1,0,0
RK-00125,Holmes Clark,Corporate,Darwin,Northern Territory,Australia,Oceania,Male,27,Bachelor,Married,AU-2024-125,2024/8/31,Aug,First Class,Auto & Accessories,Car Seat Covers,$114.00 ,3,0.02,$27.20 ,$2.70 ,High,19.4,0,0,1
ER-00126,Murphy Bierner,Consumer,Bayeux,Lower Normandy,France,Central,Male,21,Associate Degree,Married,AU-2024-126,2022/7/22,Jul,First Class,Auto & Accessories,Car Pillow & Neck Rest,$231.00 ,1,0.01,$148.70 ,$14.90 ,Critical,15,0,0,1
RR-00127,Peters Derr,Corporate,Lannion,Brittany,France,Central,Male,34,Bachelor,Married,AU-2024-127,2022/8/15,Mar,First Class,Auto & Accessories,Car Media Players,$140.00 ,1,0.01,$58.60 ,$5.90 ,High,15.3,1,1,1
WE-00128,Gillespie Zewe,Consumer,Los Angeles,California,United States,West,Male,23,Bachelor,Single,AU-2024-128,2024/5/15,Sep,First Class,Auto & Accessories,Car Speakers,$211.00 ,3,0.01,$124.70 ,$12.50 ,High,2.2,1,1,1
AM-00129,Watkins Cunningham,Corporate,Iserlohn,North Rhine-Westphalia,Germany,Central,Male,30,Bachelor,Married,AU-2024-129,2022/10/22,Oct,First Class,Auto & Accessories,Car Body Covers,$117.00 ,5,0.04,$13.60 ,$1.40 ,High,29.2,1,1,1
ON-00130,James Bolton,Consumer,Kalemie,Katanga,Democratic Republic of the Congo,Africa,Male,23,Associate Degree,Single,AU-2024-130,2022/3/18,Mar,First Class,Auto & Accessories,Car & Bike Care,$118.00 ,5,0.02,$26.20 ,$2.60 ,Medium,18.8,0,0,1
EN-00131,Hebert Wooten,Home Office,Marseille,Provence-Alpes-Côte d'Azur,France,Central,Male,24,Bachelor,Single,AU-2024-131,2023/10/30,Oct,First Class,Auto & Accessories,Tyre,$250.00 ,3,0.02,$155.00 ,$15.50 ,High,5.3,1,1,1
ON-0035,Bean Thompson,Corporate,Manila,National Capital,Philippines,Southeast Asia,Male,24,Bachelor,Married,AU-2024-133,2023/10/13,Oct,First Class,Auto & Accessories,Car Mat,$54.00 ,1,0.02,$54.00 ,$5.40 ,High,13.6,1,0,1
EN-00134,Schneider Hansen,Corporate,Ivry-sur-Seine,Ile-de-France,France,Central,Male,20,High School,Single,AU-2024-134,2022/8/13,Aug,First Class,Auto & Accessories,Car Seat Covers,$114.00 ,5,0.05,$5.50 ,$0.60 ,Critical,15.8,1,1,1
TT-00135,Martinez Arnett,Corporate,Kanpur,Uttar Pradesh,India,Central Asia,Male,20,High School,Married,AU-2024-135,2022/10/22,Oct,First Class,Auto & Accessories,Car Pillow & Neck Rest,$231.00 ,2,0.02,$141.80 ,$14.20 ,Critical,15.4,1,1,1
UE-00136,Snow Pardue,Consumer,Cartagena,Bolívar,Colombia,South,Male,18,High School,Single,AU-2024-136,2024/7/30,Jul,First Class,Auto & Accessories,Car Media Players,$140.00 ,1,0.03,$55.80 ,$5.60 ,High,13.2,1,1,1
LS-00137,Bradley Daniels,Corporate,Cancún,Quintana Roo,Mexico,North,Male,29,Bachelor,Single,AU-2024-137,2022/10/14,Oct,First Class,Auto & Accessories,Car Speakers,$211.00 ,4,0.02,$114.10 ,$11.40 ,Critical,14,0,0,1
KY-00138,Cantu Zandusky,Corporate,Harbin,Heilongjiang,China,North Asia,Male,36,Master,Single,AU-2024-138,2022/10/15,Oct,First Class,Auto & Accessories,Car Body Covers,$117.00 ,5,0.04,$13.60 ,$1.40 ,Critical,17.4,1,1,1
TZ-00107,Maxwell Katz,Consumer,Santander,Cantabria,Spain,South,Male,27,Master,Married,AU-2024-139,2022/8/15,Jan,First Class,Auto & Accessories,Car & Bike Care,$118.00 ,5,0.04,$14.40 ,$1.40 ,Critical,1.5,1,1,1
ER-00140,Mills Collister,Consumer,Delhi,Delhi,India,Central Asia,Male,18,High School,Single,AU-2024-140,2023/6/26,Jun,First Class,Auto & Accessories,Tyre,$250.00 ,4,0.05,$120.00 ,$12.00 ,Medium,16.9,1,1,1
CH-00141,Johnston Ducich,Consumer,London,England,United Kingdom,North,Male,45,Master,Married,AU-2024-141,2022/11/15,Nov,First Class,Auto & Accessories,Bike Tyres,$72.00 ,5,0.05,$14.40 ,$1.40 ,Critical,8.9,0,1,0
LE-00142,Owens Carlisle,Consumer,Khorramabad,Lorestan,Iran,EMEA,Male,18,High School,Married,AU-2024-142,2024/1/15,Nov,First Class,Auto & Accessories,Car Mat,$54.00 ,5,0.03,$10.80 ,$1.10 ,Medium,14.6,1,0,0
EY-00143,Robertson Coakley,Consumer,Barletta,Apulia,Italy,South,Female,30,Master,Single,AU-2024-143,2022/3/23,Mar,First Class,Auto & Accessories,Car Seat Covers,$114.00 ,4,0.05,$11.20 ,$1.10 ,Critical,23,1,0,1
NI-00144,Arnold Crestani,Consumer,Kharkiv,Kharkiv,Ukraine,EMEA,Male,23,High School,Single,AU-2024-144,2023/4/15,Oct,First Class,Auto & Accessories,Car Pillow & Neck Rest,$231.00 ,1,0.05,$139.50 ,$13.90 ,Critical,16.3,1,1,1
CK-00145,Nicholson Murdock,Consumer,London,England,United Kingdom,North,Male,69,Doctorate,Married,AU-2024-145,2022/12/19,Dec,First Class,Auto & Accessories,Car Media Players,$140.00 ,5,0.01,$53.00 ,$5.30 ,Critical,12.7,1,1,1
NG-00146,Shaw Chung,Consumer,Managua,Managua,Nicaragua,Central,Male,24,Bachelor,Single,AU-2024-146,2023/9/27,Sep,First Class,Auto & Accessories,Car Speakers,$211.00 ,5,0.04,$88.80 ,$8.90 ,High,15.4,1,0,0
OE-00147,Francis Jarboe,Consumer,Bundaberg,Queensland,Australia,Oceania,Female,44,Master,Single,AU-2024-147,2022/8/23,Aug,First Class,Auto & Accessories,Car Body Covers,$117.00 ,1,0.02,$34.70 ,$3.50 ,Critical,22.9,0,0,0
RE-00148,Jefferson Macintyre,Consumer,Valparaíso de Goiás,Goiás,Brazil,South,Female,41,Master,Married,AU-2024-148,2022/12/18,Dec,First Class,Auto & Accessories,Car & Bike Care,$118.00 ,5,0.05,$8.50 ,$0.90 ,Medium,19.1,1,1,0
LE-00149,Jordan Carlisle,Corporate,Kermanshah,Kermanshah,Iran,EMEA,Male,19,High School,Single,AU-2024-149,2024/7/15,Feb,First Class,Auto & Accessories,Tyre,$250.00 ,1,0.04,$160.00 ,$16.00 ,Critical,23.7,1,0,1
PO-00150,Gallagher Ocampo,Corporate,Thane,Maharashtra,India,Central Asia,Male,22,High School,Single,AU-2024-150,2024/8/29,Aug,First Class,Auto & Accessories,Bike Tyres,$72.00 ,3,0.02,$24.00 ,$2.40 ,High,8.9,1,1,1
ER-00151,Marks Schneider,Home Office,New York City,New York,United States,East,Male,40,Master,Single,AU-2024-151,2023/2/15,Nov,First Class,Auto & Accessories,Car Mat,$54.00 ,4,0.05,$13.50 ,$1.40 ,High,8.5,1,0,1
LS-00152,Andrews Daniels,Corporate,Bangalore,Karnataka,India,Central Asia,Female,48,Doctorate,Married,AU-2024-152,2022/1/25,Jan,First Class,Auto & Accessories,Car Seat Covers,$114.00 ,4,0.04,$15.80 ,$1.60 ,Critical,22.4,0,0,0
ER-00106,Coleman Bremer,Consumer,Yaounde,Centre,Cameroon,Africa,Male,28,Bachelor,Married,AU-2024-153,2023/10/13,Oct,First Class,Auto & Accessories,Car Pillow & Neck Rest,$231.00 ,1,0.03,$144.10 ,$14.40 ,Critical,1.7,1,1,0
DT-00154,Serrano Schmidt,Consumer,Xiamen,Fujian,China,North Asia,Male,29,Bachelor,Single,AU-2024-154,2022/2/15,Oct,First Class,Auto & Accessories,Car Media Players,$140.00 ,1,0.01,$58.60 ,$5.90 ,High,14,1,1,1
TT-0045,Hess Prescott,Home Office,Harrisonburg,Virginia,United States,South,Male,34,Bachelor,Single,AU-2024-155,2022/7/25,Jul,First Class,Auto & Accessories,Car Speakers,$211.00 ,5,0.03,$99.40 ,$9.90 ,High,12.4,1,1,1
ON-00156,Nash Melton,Home Office,New York City,New York,United States,East,Male,28,Bachelor,Single,AU-2024-156,2023/3/24,Mar,First Class,Auto & Accessories,Car Body Covers,$117.00 ,4,0.01,$32.30 ,$3.20 ,Critical,17.9,1,1,1
AK-00157,Wyatt Pak,Home Office,Ningbo,Zhejiang,China,North Asia,Female,26,Bachelor,Single,AU-2024-157,2022/3/15,Jul,First Class,Auto & Accessories,Car & Bike Care,$118.00 ,1,0.05,$32.10 ,$3.20 ,Critical,2.1,0,0,0
LE-00158,Brady Lonsdale,Consumer,Manila,National Capital,Philippines,Southeast Asia,Male,27,Associate Degree,Married,AU-2024-158,2022/7/24,Jul,First Class,Auto & Accessories,Tyre,$250.00 ,3,0.01,$162.50 ,$16.30 ,Medium,19.5,1,1,1
AN-00159,Blevins Thurman,Consumer,Antony,Ile-de-France,France,Central,Female,22,High School,Single,AU-2024-159,2024/8/31,Aug,First Class,Auto & Accessories,Bike Tyres,$72.00 ,3,0.01,$24.00 ,$2.40 ,High,22.6,1,0,1
DE-00160,Allison Meade,Corporate,Mobile,Alabama,United States,South,Female,20,High School,Married,AU-2024-160,2023/3/14,Mar,First Class,Auto & Accessories,Car Mat,$54.00 ,5,0.03,$10.80 ,$1.10 ,Medium,19,0,0,1
ER-00161,Montoya Ritter,Corporate,Barcelona,Catalonia,Spain,South,Female,18,High School,Single,AU-2024-161,2022/9/15,Apr,First Class,Auto & Accessories,Car Seat Covers,$114.00 ,2,0.01,$31.70 ,$3.20 ,High,27.2,0,1,0
DY-00162,Lindsey Kennedy,Corporate,Jakarta,Jakarta,Indonesia,Southeast Asia,Female,26,Master,Married,AU-2024-162,2023/2/23,Feb,First Class,Auto & Accessories,Car Pillow & Neck Rest,$231.00 ,4,0.03,$123.30 ,$12.30 ,Critical,13.1,0,1,1
RI-00163,Clay Molinari,Home Office,Mashhad,Razavi Khorasan,Iran,EMEA,Female,30,Master,Married,AU-2024-163,2024/7/15,Oct,First Class,Auto & Accessories,Car Media Players,$140.00 ,1,0.03,$55.80 ,$5.60 ,Critical,37,0,0,1
KE-0022,Holt Glocke,Corporate,Seattle,Washington,United States,West,Male,31,Bachelor,Married,AU-2024-164,2023/5/24,May,First Class,Auto & Accessories,Car Speakers,$211.00 ,2,0.02,$122.60 ,$12.30 ,Medium,18,0,0,0
TH-00165,Ayers Smith,Home Office,Coyoacán,Distrito Federal,Mexico,North,Female,25,Bachelor,Married,AU-2024-165,2022/10/15,Jun,First Class,Auto & Accessories,Car Body Covers,$117.00 ,4,0.02,$27.60 ,$2.80 ,Critical,7.8,1,0,1
NS-00166,Vega Hopkins,Corporate,Johannesburg,Gauteng,South Africa,Africa,Female,29,Bachelor,Married,AU-2024-166,2024/9/26,Sep,First Class,Auto & Accessories,Car & Bike Care,$118.00 ,1,0.01,$36.80 ,$3.70 ,Critical,35.1,0,1,1
KY-00138,Cantu Zandusky,Corporate,Harbin,Heilongjiang,China,North Asia,Male,36,Master,Single,AU-2024-167,2022/5/17,May,First Class,Auto & Accessories,Tyre,$250.00 ,5,0.02,$145.00 ,$14.50 ,Critical,27.1,1,1,1
AN-00168,Haley Wasserman,Consumer,Santiago de Cuba,Santiago de Cuba,Cuba,Caribbean,Female,21,High School,Single,AU-2024-168,2024/10/19,Oct,First Class,Auto & Accessories,Bike Tyres,$72.00 ,1,0.03,$72.00 ,$7.20 ,High,37.7,0,0,0
IS-00169,Lester Preis,Home Office,Bogotá,Bogota,Colombia,South,Male,18,High School,Single,AU-2024-169,2024/8/15,Sep,First Class,Auto & Accessories,Car Mat,$54.00 ,5,0.05,$10.80 ,$1.10 ,Critical,15.8,1,1,1
AN-00170,Mason Chapman,Consumer,Lublin,Lublin,Poland,EMEA,Male,30,Master,Married,AU-2024-170,2024/12/16,Dec,First Class,Auto & Accessories,Car Seat Covers,$114.00 ,2,0.04,$24.90 ,$2.50 ,High,12.6,1,1,1
AN-00171,Savage Phan,Consumer,Bethlehem,Pennsylvania,United States,East,Male,33,Bachelor,Single,AU-2024-171,2024/12/16,Dec,First Class,Auto & Accessories,Car Pillow & Neck Rest,$231.00 ,4,0.02,$132.50 ,$13.30 ,High,6.8,1,1,1
HY-00172,Mathis Mccarthy,Consumer,Zapopan,Jalisco,Mexico,North,Male,21,High School,Married,AU-2024-172,2024/1/15,Jan,First Class,Auto & Accessories,Car Media Players,$140.00 ,4,0.02,$48.80 ,$4.90 ,Critical,15.6,0,0,1
SS-00173,Austin Demoss,Home Office,Sydney,New South Wales,Australia,Oceania,Female,22,High School,Single,AU-2024-173,2024/2/19,Feb,First Class,Auto & Accessories,Car Speakers,$211.00 ,4,0.01,$122.60 ,$12.30 ,Medium,26.4,1,0,1
EN-00174,Hale Goldenen,Consumer,Eindhoven,North Brabant,Netherlands,Central,Male,25,Associate Degree,Married,AU-2024-174,2024/9/15,Sep,First Class,Auto & Accessories,Car Body Covers,$117.00 ,5,0.03,$19.50 ,$1.90 ,High,20.1,1,0,1
EN-0088,Duncan Dahlen,Home Office,Laval,Pays de la Loire,France,Central,Male,45,Doctorate,Married,AU-2024-175,2022/2/14,Feb,First Class,Auto & Accessories,Car & Bike Care,$118.00 ,5,0.01,$32.10 ,$3.20 ,High,6.3,1,1,1
NS-00166,Vega Hopkins,Corporate,Johannesburg,Gauteng,South Africa,Africa,Female,29,Bachelor,Married,AU-2024-176,2023/2/15,Apr,First Class,Auto & Accessories,Tyre,$250.00 ,5,0.03,$132.50 ,$13.30 ,High,14.9,1,1,1
EN-00105,Sexton Sorensen,Consumer,Izmir,Izmir,Turkey,EMEA,Female,26,Master,Married,AU-2024-177,2024/8/15,Mar,First Class,Auto & Accessories,Bike Tyres,$72.00 ,2,0.03,$36.00 ,$3.60 ,Critical,35.7,0,0,0
RY-00178,Houston Leatherbury,Consumer,Bacolod City,Western Visayas,Philippines,Southeast Asia,Male,36,Master,Married,AU-2024-178,2024/12/17,Dec,First Class,Auto & Accessories,Car Mat,$54.00 ,2,0.04,$27.00 ,$2.70 ,High,4.8,0,1,0
LL-00179,Giles Turnell,Consumer,Wuxi,Jiangsu,China,North Asia,Female,47,Doctorate,Married,AU-2024-179,2023/10/13,Oct,First Class,Auto & Accessories,Car Seat Covers,$114.00 ,2,0.03,$27.20 ,$2.70 ,Critical,20,0,0,1
LL-00180,Boone Maxwell,Corporate,Deuil-la-Barre,Ile-de-France,France,Central,Male,32,Bachelor,Married,AU-2024-180,2023/3/23,Mar,First Class,Auto & Accessories,Car Pillow & Neck Rest,$231.00 ,1,0.05,$139.50 ,$13.90 ,High,13.9,0,0,1
ET-00181,King Bailliet,Consumer,Lafayette,Louisiana,United States,South,Male,20,High School,Married,AU-2024-181,2022/7/20,Jul,First Class,Auto & Accessories,Car Media Players,$140.00 ,5,0.05,$25.00 ,$2.50 ,High,19.5,1,1,1
EN-0059,Kelly Braden,Corporate,Detroit,Michigan,United States,Central,Female,46,Doctorate,Married,AU-2024-182,2024/6/15,Dec,First Class,Auto & Accessories,Car Speakers,$211.00 ,1,0.02,$126.80 ,$12.70 ,High,1.6,0,0,1
CH-00183,Bates Gockenbach,Consumer,Wafangdian,Liaoning,China,North Asia,Male,29,Master,Single,AU-2024-183,2022/1/21,Jan,First Class,Auto & Accessories,Car Body Covers,$117.00 ,5,0.04,$13.60 ,$1.40 ,Medium,26.3,0,0,1
ON-00184,House Stevenson,Home Office,San Juan de la Maguana,San Juan,Dominican Republic,Caribbean,Female,29,Master,Single,AU-2024-184,2024/5/15,Apr,First Class,Auto & Accessories,Car & Bike Care,$118.00 ,4,0.03,$23.80 ,$2.40 ,Critical,21.6,0,0,1
ER-00185,Day Ferrer,Home Office,Antananarivo,Analamanga,Madagascar,Africa,Male,25,Bachelor,Single,AU-2024-185,2022/11/15,Mar,First Class,Auto & Accessories,Tyre,$250.00 ,4,0.05,$120.00 ,$12.00 ,Critical,27.7,1,1,1
ES-00186,Hodges Jones,Consumer,Quetta,Baluchistan,Pakistan,Central Asia,Male,23,High School,Married,AU-2024-186,2022/12/15,Nov,First Class,Auto & Accessories,Bike Tyres,$72.00 ,3,0.01,$24.00 ,$2.40 ,Critical,16.1,0,0,1
ON-0097,Hatfield Trafton,Consumer,Vienna,Vienna,Austria,Central,Male,48,Doctorate,Married,AU-2024-187,2022/5/21,May,First Class,Auto & Accessories,Car Mat,$54.00 ,5,0.02,$10.80 ,$1.10 ,High,9.8,1,0,1
IN-00188,Barker Haberlin,Corporate,Casablanca,Grand Casablanca,Morocco,Africa,Female,27,Master,Married,AU-2024-188,2022/11/15,Aug,First Class,Auto & Accessories,Car Seat Covers,$114.00 ,1,0.05,$28.30 ,$2.80 ,Critical,23.6,0,0,1
LS-001,Lane Daniels,Consumer,Brisbane,Queensland,Australia,Oceania,Male,22,Associate Degree,Married,AU-2024-189,2024/9/24,Sep,First Class,Auto & Accessories,Car Pillow & Neck Rest,$231.00 ,5,0.02,$127.90 ,$12.80 ,Medium,27.8,1,1,1
KE-0022,Holt Glocke,Corporate,Seattle,Washington,United States,West,Male,31,Bachelor,Married,AU-2024-190,2023/12/15,Sep,First Class,Auto & Accessories,Car Media Players,$140.00 ,3,0.01,$55.80 ,$5.60 ,Medium,21.5,1,1,1
ON-00191,Spears Thornton,Corporate,Ris-Orangis,Ile-de-France,France,Central,Female,20,Associate Degree,Single,AU-2024-191,2024/5/21,May,First Class,Auto & Accessories,Car Speakers,$211.00 ,4,0.03,$105.70 ,$10.60 ,High,28.1,0,0,0
EN-0093,Gardner Craven,Consumer,Managua,Managua,Nicaragua,Central,Male,37,Master,Married,AU-2024-192,2022/2/15,Feb,First Class,Auto & Accessories,Car Body Covers,$117.00 ,2,0.02,$32.30 ,$3.20 ,Critical,24.9,1,1,1
LY-00193,Juarez Shonely,Consumer,Levallois-Perret,Ile-de-France,France,Central,Male,22,Associate Degree,Married,AU-2024-193,2022/8/15,Jul,First Class,Auto & Accessories,Car & Bike Care,$118.00 ,2,0.02,$33.30 ,$3.30 ,Critical,4.9,0,0,0
NT-0055,Heath O'Briant,Home Office,Perth,Western Australia,Australia,Oceania,Male,39,Master,Single,AU-2024-194,2023/6/14,Jun,First Class,Auto & Accessories,Tyre,$250.00 ,5,0.04,$120.00 ,$12.00 ,Medium,19.6,1,1,1
ER-00185,Day Ferrer,Home Office,Antananarivo,Analamanga,Madagascar,Africa,Male,25,Bachelor,Single,AU-2024-195,2022/5/15,Jan,First Class,Auto & Accessories,Bike Tyres,$72.00 ,3,0.03,$24.00 ,$2.40 ,Medium,4.7,1,1,1
IN-00196,Ball Hagelstein,Corporate,São Paulo,São Paulo,Brazil,South,Female,32,Bachelor,Married,AU-2024-196,2024/12/15,Jul,First Class,Auto & Accessories,Car Mat,$54.00 ,1,0.05,$54.00 ,$5.40 ,Medium,24.8,1,0,1
RE-00197,Schwartz Laware,Consumer,Philadelphia,Pennsylvania,United States,East,Female,18,High School,Single,AU-2024-197,2024/8/15,Jul,First Class,Auto & Accessories,Car Seat Covers,$114.00 ,3,0.03,$23.70 ,$2.40 ,Medium,28.9,0,1,1
ZA-00198,Graves Garza,Home Office,Lehi,Utah,United States,West,Male,44,Master,Married,AU-2024-198,2022/5/13,May,First Class,Auto & Accessories,Car Pillow & Neck Rest,$231.00 ,3,0.03,$130.20 ,$13.00 ,Medium,10.9,1,1,1
AN-00199,Cherry Workman,Home Office,Masterton,Wellington,New Zealand,Oceania,Female,21,High School,Married,AU-2024-199,2023/4/27,Apr,First Class,Auto & Accessories,Car Media Players,$140.00 ,1,0.01,$58.60 ,$5.90 ,Critical,23.6,0,0,0
EY-00200,Sanders Bradley,Home Office,Whangarei,Northland,New Zealand,Oceania,Male,32,Bachelor,Married,AU-2024-200,2024/9/15,Dec,First Class,Auto & Accessories,Car Speakers,$211.00 ,3,0.02,$118.30 ,$11.80 ,Medium,11.7,1,1,1
RE-00201,Tanner Sayre,Consumer,Vancouver,British Columbia,Canada,Canada,Male,37,Master,Married,AU-2024-201,2022/9/15,Jul,First Class,Auto & Accessories,Car Body Covers,$117.00 ,3,0.03,$26.50 ,$2.60 ,High,15.5,1,1,1
CE-00202,Hunter Chance,Consumer,Haninge,Stockholm,Sweden,North,Male,27,Bachelor,Married,AU-2024-202,2023/11/16,Nov,First Class,Auto & Accessories,Car & Bike Care,$118.00 ,4,0.01,$33.30 ,$3.30 ,Critical,3.7,1,1,1
ES-00203,Rios Jones,Consumer,Atlanta,Georgia,United States,South,Male,24,Master,Single,AU-2024-203,2022/10/16,Oct,First Class,Auto & Accessories,Tyre,$250.00 ,3,0.01,$162.50 ,$16.30 ,Critical,15.6,1,1,1
ET-00181,King Bailliet,Consumer,Lafayette,Louisiana,United States,South,Male,20,High School,Married,AU-2024-204,2024/5/15,Oct,First Class,Auto & Accessories,Bike Tyres,$72.00 ,3,0.03,$24.00 ,$2.40 ,Medium,7.9,0,0,1
RF-00205,Mejia Waldorf,Corporate,Pozzuoli,Campania,Italy,South,Female,33,Bachelor,Single,AU-2024-205,2023/6/15,Apr,First Class,Auto & Accessories,Car Mat,$54.00 ,2,0.04,$27.00 ,$2.70 ,Critical,15.9,0,0,0
ER-0089,Estrada Kiefer,Consumer,Buenos Aires,Buenos Aires,Argentina,South,Male,40,Master,Married,AU-2024-206,2022/3/15,Apr,First Class,Auto & Accessories,Car Seat Covers,$114.00 ,1,0.05,$28.30 ,$2.80 ,High,9,0,0,1
LL-0092,Mcclain O'Donnell,Corporate,Matagalpa,Matagalpa,Nicaragua,Central,Male,21,Associate Degree,Married,AU-2024-207,2022/5/17,May,First Class,Auto & Accessories,Car Pillow & Neck Rest,$231.00 ,1,0.01,$148.70 ,$14.90 ,Critical,18,1,1,1
